epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
38,29678,0.31493306648410696,0.002265952766017938,0.2401917553131162,91.55917393565942,99.81631622119077,8.440826064340584,0.18368377880922537,0.019411603356622585,0.005757063057771914,0.29227552003860474,91.14,99.81,8.86,0.18999999999999773
39,30459,0.3147479089670999,0.0021330244867810823,0.2388310709565153,91.6228193021767,99.8228183018566,8.377180697823306,0.1771816981434,0.019745954282724174,0.005914255312293957,0.3113621346473694,91.06,99.73,8.939999999999998,0.269999999999996
40,31240,0.31516415605777054,0.0023579389887185775,0.24002745606377243,91.56054937580025,99.81344030089629,8.43945062419975,0.18655969910371084,0.018016692179783134,0.004564564698820661,0.42472997655868533,88.39,99.65,11.61,0.3499999999999943
41,32021,0.3149348102061605,0.0020881544765223308,0.23545177650092963,91.72435179257363,99.8170664612676,8.275648207426372,0.18293353873239937,0.01941183721943266,0.006010889247724205,0.2590641191244125,91.85,99.82,8.150000000000006,0.18000000000000682
42,32802,0.31518631524832086,0.002146219627194765,0.23478707027229243,91.72722771286811,99.82544414212548,8.272772287131886,0.1745558578745232,0.01754892100194457,0.004383366578703474,0.3104443954467773,90.83,99.71,9.170000000000002,0.29000000000000625
43,33583,0.3148643668268768,0.0021449164147566285,0.2324114753632173,91.78999779929578,99.82944542253522,8.210002200704224,0.17055457746478453,0.01970951876063256,0.005960049902557567,0.2752120821475983,91.67,99.73,8.329999999999998,0.269999999999996
44,34364,0.3151764759791493,0.0023235789334422954,0.2315415180408695,91.85101732554418,99.82644446222791,8.148982674455823,0.17355553777208854,0.0188949442213508,0.00573910421626583,0.28280603427886963,91.37,99.67,8.629999999999995,0.3299999999999983
45,35145,0.3147574044983457,0.0021756476843097605,0.22877740969693006,91.95705125640205,99.82681958226632,8.042948743597947,0.17318041773367554,0.0194597077217831,0.0057315522698080466,0.388944588136673,88.68,99.49,11.319999999999993,0.5100000000000051
46,35926,0.31491927361824146,0.002142152774043944,0.2237502027221892,92.12973151408451,99.83169614276568,7.8702684859154886,0.16830385723432073,0.01706595633439957,0.004377533675758702,0.29235064327716825,91.18,99.85,8.819999999999993,0.15000000000000568
47,36707,0.3150791025955454,0.0023485216074808,0.22610215238854767,92.02082166293214,99.83332166293214,7.979178337067864,0.1666783370678644,0.01920603946515709,0.005804692104363897,0.30769286637306215,91.58,99.71,8.420000000000002,0.29000000000000625
48,37488,0.3147840640303725,0.0021284899546761215,0.21800123116003872,92.33204625480154,99.84357494398208,7.66795374519846,0.15642505601792323,0.017922688441671383,0.004515190792691176,0.46811077914237975,87.58,99.45,12.420000000000002,0.5499999999999972
49,38269,0.31484539591243416,0.0021765338931895705,0.21734355209769726,92.31116457266326,99.86183078585147,7.688835427336741,0.13816921414853311,0.018704625451640717,0.0056141394718437435,0.34092306900024416,89.89,99.6,10.11,0.4000000000000057
50,39050,0.31491764925811416,0.0021005110307173295,0.2186736911344467,92.31379041293214,99.84182438380282,7.686209587067864,0.1581756161971839,0.019386408435311288,0.006092554444720032,0.2588922530412674,92.28,99.74,7.719999999999999,0.2600000000000051
51,39831,0.3150508043555383,0.002089274524879211,0.21515494998110393,92.42745178457106,99.84182438380282,7.572548215428938,0.1581756161971839,0.019282063101507298,0.00602624067075693,0.31559462881088257,91.09,99.69,8.909999999999997,0.3100000000000023
52,40612,0.31500364601535774,0.002184817794037842,0.21685094068663985,92.34367497599231,99.84094910371319,7.656325024007685,0.15905089628681424,0.017236642776780827,0.004458548916373283,0.28751379406452177,91.53,99.78,8.469999999999999,0.21999999999999886
53,41393,0.31491837794588406,0.0021304696531210298,0.21020275843776906,92.58475212067862,99.86195582586427,7.4152478793213845,0.13804417413572878,0.017722274087796544,0.004509049616042216,0.2764537890195847,91.62,99.77,8.379999999999995,0.23000000000000398
54,42174,0.31474557148814963,0.0021048562932716596,0.21248705112750949,92.54036291613316,99.84832646446863,7.459637083866838,0.15167353553137275,0.017908996837154315,0.0047263886518539135,0.31557510461807253,90.95,99.61,9.049999999999997,0.39000000000000057
55,42955,0.3149323548916513,0.002137769657579488,0.21403717265849534,92.48697083066581,99.84895166453265,7.513029169334189,0.15104833546735108,0.01940832168433317,0.006127720425842674,0.3150068413257599,90.84,99.53,9.159999999999997,0.46999999999999886
56,43736,0.31482295281755784,0.0021635371805305823,0.20783107484501243,92.6453965268886,99.85307798495519,7.354603473111396,0.14692201504480806,0.019379363697805223,0.005988924366653345,0.4288801616668701,88.84,99.09,11.159999999999997,0.9099999999999966
57,44517,0.31504798668142164,0.0022358366225043577,0.20757795896061557,92.66752860915493,99.86545694622279,7.332471390845072,0.13454305377720743,0.018748482321478,0.005833815617166507,0.2574867773652077,91.87,99.75,8.129999999999995,0.25
58,45298,0.31497984353772507,0.002118395782158103,0.20696990932224654,92.69066101152369,99.86508182618438,7.309338988476313,0.13491817381562043,0.01799472881730195,0.004923190280890009,0.3343216944694519,90.09,99.68,9.909999999999997,0.3199999999999932
59,46079,0.31471979205953327,0.0021674727660898362,0.2020139801727367,92.91648327464789,99.86158070582586,7.083516725352112,0.13841929417414178,0.019176631976085105,0.005944332499412974,0.3279235692501068,90.62,99.68,9.379999999999995,0.3199999999999932
60,46860,0.31481302837708847,0.002148940224348354,0.20264237631641796,92.87309439020487,99.86733254641486,7.126905609795131,0.13266745358514243,0.01858198263083294,0.005394659224589159,0.2683123408734798,92.06,99.74,7.939999999999998,0.2600000000000051
61,47641,0.3151117119074784,0.002296393109955342,0.2121212734875392,92.56174475832266,99.8475762243918,7.438255241677339,0.15242377560819875,0.01880511356766816,0.006000816442404583,0.28046196353435515,92.05,99.65,7.950000000000003,0.3499999999999943
62,48422,0.31504991356755646,0.002142465984622892,0.20165245009827096,92.88509823143406,99.86458166613316,7.114901768565943,0.13541833386683777,0.018949050052910095,0.005912534750191269,0.27429222272634507,91.72,99.68,8.280000000000001,0.3199999999999932
63,49203,0.3152630841991508,0.0023437929214497077,0.2030026649581638,92.8618407890525,99.86770766645327,7.1381592109475065,0.13229233354672942,0.0192562653000947,0.0061160986590537295,0.34713932423591615,89.62,99.51,10.379999999999995,0.4899999999999949
64,49984,0.3149629054393109,0.002152339139149528,0.1973110379772821,93.0691571302817,99.87408470710628,6.930842869718305,0.1259152928937226,0.0179225305083451,0.004423846105101762,0.284505886220932,92.06,99.71,7.939999999999998,0.29000000000000625
65,50765,0.31485605117758775,0.0022295635579948083,0.20309539407339047,92.8683428697183,99.8657070262484,7.131657130281695,0.13429297375159877,0.019384598276417725,0.005796921480992797,0.3108872873783112,90.82,99.69,9.180000000000007,0.3100000000000023
66,51546,0.31495345753072623,0.002172599528724192,0.20125659967315945,92.89910271286811,99.86658230633803,7.100897287131886,0.13341769366196843,0.01906948484432925,0.006046632292923654,0.3219185984492302,90.82,99.69,9.180000000000007,0.3100000000000023
67,52327,0.31507257951206497,0.0022150685631511457,0.20135463301984358,92.93448903649168,99.86133062580025,7.065510963508316,0.13866937419975045,0.01907279840700186,0.005799656460998924,0.46172854964733123,88.01,99.75,11.989999999999995,0.25
68,53108,0.3149939135919002,0.0021329277150914853,0.19887679584429296,93.00151048335468,99.87846110755441,6.998489516645321,0.12153889244558513,0.018284316275529802,0.005280871300181006,0.3330968453884125,90.34,99.72,9.659999999999997,0.28000000000000114
