epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
36,28116,0.050093086977774294,0.002037153964463941,0.31294477388510783,89.06750160051216,99.66639324583866,10.93249839948784,0.33360675416133745,0.016929248336014474,0.006200248268759175,0.3365319611787796,89.27,99.62,10.730000000000004,0.37999999999999545
37,28897,0.049558149562449826,0.0018628312134101662,0.30763795620805934,89.22705265685019,99.6979033290653,10.77294734314981,0.30209667093470216,0.016987953975701787,0.006563658926896988,0.3135764411211014,89.97,99.74,10.030000000000001,0.2600000000000051
38,29678,0.04950201740338158,0.0018342899757219184,0.30406028693410714,89.33958866837388,99.70590588988476,10.660411331626122,0.294094110115239,0.01709601074267345,0.006339313118321121,0.3538834961891174,88.76,99.62,11.239999999999995,0.37999999999999545
39,30459,0.0495987402492235,0.0020144306285433213,0.30169581913803056,89.42661651728554,99.70790653008963,10.573383482714462,0.29209346991036966,0.01607007585513364,0.006286534534138479,0.36023747086524965,89.06,99.55,10.939999999999998,0.45000000000000284
40,31240,0.04941114695520926,0.001993523364488355,0.3005936878248,89.45862676056338,99.70440540973111,10.541373239436624,0.295594590268891,0.017067830274059514,0.0061460057641290556,0.30412909479141237,90.35,99.7,9.650000000000006,0.29999999999999716
41,32021,0.048826506745342106,0.0017825427647589415,0.29970858865220784,89.46412852112677,99.69090108834827,10.535871478873233,0.30909891165173065,0.017428896229737884,0.006562109965427666,0.3365130146980286,88.94,99.72,11.060000000000002,0.28000000000000114
42,32802,0.049293946059809454,0.0019127815847360219,0.2989390702410178,89.50564180537772,99.72091069142125,10.49435819462228,0.27908930857874736,0.01681677854744492,0.006254920534267547,0.33039816026687624,89.7,99.63,10.299999999999997,0.37000000000000455
43,33583,0.049197493075713916,0.0018580924533546047,0.29475505057622164,89.63718389884762,99.7069062099872,10.362816101152376,0.29309379001280433,0.01646848393094008,0.006376292295516676,0.2837823579788208,91.05,99.6,8.950000000000003,0.4000000000000057
44,34364,0.048808726702701116,0.0018390116404632295,0.2950283055516883,89.70220470550576,99.71140765044814,10.297795294494236,0.2885923495518625,0.017212144888130724,0.006143942000759635,0.3545893622636795,88.75,99.67,11.25,0.3299999999999983
45,35145,0.049167765545326064,0.0019579556473696583,0.2904733679282375,89.81374039692702,99.7194102112676,10.186259603072983,0.28058978873239937,0.016713875873832947,0.006330912280234561,0.3584315675735474,88.14,99.67,11.86,0.3299999999999983
46,35926,0.04931554782100585,0.0018883874871208786,0.2930028243383891,89.6696943021767,99.71190781049935,10.330305697823306,0.2880921895006452,0.016613512282158918,0.006316263964221735,0.3275643360376358,89.8,99.67,10.200000000000003,0.3299999999999983
47,36707,0.049344296644652855,0.0020275497558632826,0.2892526660243314,89.89876760563381,99.72291133162612,10.101232394366193,0.277088668373878,0.017047230605107204,0.006517317644350088,0.303905259513855,90.96,99.82,9.040000000000006,0.18000000000000682
48,37488,0.05005179965694491,0.0020320876459764,0.2837531261632598,90.03931258002561,99.74791933418695,9.960687419974391,0.2520806658130539,0.01760904196720974,0.006416164386044642,0.30547708468437196,90.54,99.59,9.459999999999994,0.4099999999999966
49,38269,0.05031330881595001,0.002060809605558154,0.2828865249601888,90.05481754161332,99.72891325224072,9.945182458386682,0.2710867477592842,0.015907058290615204,0.006149577487046551,0.3605340521812439,88.33,99.51,11.670000000000002,0.4899999999999949
50,39050,0.04986259574010949,0.0019742734300952866,0.28576908565857345,89.94328185019207,99.74391805377721,10.056718149807935,0.25608194622279257,0.017351360078070574,0.006513413350293591,0.2956602003574371,90.73,99.74,9.269999999999996,0.2600000000000051
51,39831,0.05020617583954991,0.001925708389770664,0.2797121830981001,90.25088028169014,99.73591549295774,9.749119718309856,0.2640845070422557,0.01705044090368186,0.006019651510153607,0.3571910815238953,89.18,99.53,10.819999999999993,0.46999999999999886
52,40612,0.05026747933117895,0.0020072704393335554,0.2821375712962218,90.10433338668373,99.72641245198463,9.895666613316266,0.2735875480153709,0.01635334446172046,0.006040387852176739,0.3003324992656708,90.79,99.79,9.209999999999994,0.20999999999999375
53,41393,0.04982378510293216,0.002027020106394984,0.2790549167654884,90.24137724071703,99.74741917413573,9.758622759282972,0.2525808258642712,0.017097025160576887,0.00663724370822785,0.29114050674438474,90.54,99.71,9.459999999999994,0.29000000000000625
54,42174,0.04966368992716341,0.002030975534729707,0.27717147695995326,90.22887323943662,99.74291773367477,9.771126760563376,0.25708226632522724,0.016788777272412733,0.006103216462833867,0.27815730783939363,91.4,99.77,8.599999999999994,0.23000000000000398
55,42955,0.049919814367453054,0.002022100319172448,0.27667336927180713,90.27938940460947,99.7589228553137,9.720610595390525,0.24107714468630093,0.017546668933455353,0.006182063157391397,0.3363244218826294,89.66,99.52,10.340000000000003,0.480000000000004
56,43736,0.05064025273243688,0.0022090229273758226,0.2743467490800517,90.38792413572344,99.74141725352112,9.612075864276562,0.25858274647887924,0.017588209954037027,0.00678488555227875,0.3773042230129242,88.81,99.53,11.189999999999998,0.46999999999999886
57,44517,0.04995578290863623,0.0019883361577071853,0.2737024512890817,90.36741757362356,99.761923815621,9.632582426376445,0.2380761843789969,0.01732412872800402,0.006335686726175296,0.27802487275600435,91.47,99.68,8.530000000000001,0.3199999999999932
58,45298,0.0499419002923709,0.002090357329872903,0.2733301809498809,90.38492317541613,99.75742237516005,9.615076824583866,0.24257762483995293,0.016764920228605817,0.006305143332025807,0.3308532118797302,89.78,99.65,10.219999999999999,0.3499999999999943
59,46079,0.049941466804045265,0.0020546531555136706,0.2672157990680614,90.62299935979513,99.77792893725993,9.37700064020487,0.2220710627400706,0.016606455395935447,0.005847946094099883,0.3209473148345947,90.13,99.66,9.870000000000005,0.3400000000000034
60,46860,0.0500108438631026,0.0019301430974513407,0.2702963222939135,90.52596830985915,99.76842589628681,9.474031690140848,0.23157410371318576,0.015854293373739642,0.006195088101040786,0.2859055145263672,90.75,99.7,9.25,0.29999999999999716
61,47641,0.049323912314049874,0.0019409219983597876,0.270704498469219,90.55897887323944,99.74441821382842,9.44102112676056,0.25558178617157523,0.016718123369156176,0.005820397358791084,0.33457697858810426,90.29,99.65,9.709999999999994,0.3499999999999943
62,48422,0.04995327264490262,0.0019403850223282389,0.2709395097003398,90.4784531049936,99.76642525608194,9.521546895006395,0.2335747439180551,0.016673540613453858,0.006353865763184371,0.30902359342575075,90.23,99.7,9.769999999999996,0.29999999999999716
63,49203,0.049777643018129085,0.0020805598831665196,0.26448961513333985,90.70502560819462,99.74691901408451,9.294974391805383,0.25308098591548855,0.016774449378821502,0.0061458478308027715,0.31702079005241396,90.04,99.71,9.959999999999994,0.29000000000000625
64,49984,0.05041991794307772,0.0021050241936794774,0.26494737531364954,90.71002720870679,99.76942621638925,9.28997279129321,0.2305737836107511,0.018306923520033526,0.006573052922631525,0.280273944568634,91.18,99.74,8.819999999999993,0.2600000000000051
65,50765,0.0496820533474032,0.001988407286425406,0.2658668778426516,90.61699743918054,99.76092349551857,9.383002560819463,0.23907650448143158,0.017241502263743408,0.006229280666181236,0.32398898329734804,89.78,99.78,10.219999999999999,0.21999999999999886
66,51546,0.049996475251475006,0.0019919286158875528,0.2629231403411274,90.8175616197183,99.76892605633803,9.182438380281695,0.23107394366196843,0.017603322958490653,0.006503458994968681,0.2885944118022919,90.73,99.67,9.269999999999996,0.3299999999999983
67,52327,0.049835844626042056,0.0021494955167880286,0.2664865640763589,90.63950464148527,99.76642525608194,9.360495358514726,0.2335747439180551,0.017090086724348127,0.006349009313401144,0.34241352968215943,89.42,99.78,10.579999999999998,0.21999999999999886
68,53108,0.049718035320619004,0.00211120781306268,0.26039038994438973,90.8385683418694,99.7954345390525,9.161431658130596,0.2045654609475065,0.016872287555864663,0.0060506277023607,0.3179972976922989,89.98,99.74,10.019999999999996,0.2600000000000051
69,53889,0.04968238243220252,0.001971107133677308,0.2598723344571612,90.99711907810499,99.80843870038413,9.002880921895013,0.19156129961586998,0.016916575705169874,0.006291746333905846,0.24786918315887452,92.22,99.78,7.780000000000001,0.21999999999999886
70,54670,0.049595586469017745,0.002057759923605241,0.2600456273204691,90.88108194622279,99.78893245838668,9.118918053777207,0.21106754161331764,0.017171595506607348,0.006335865919757041,0.3688509811401367,88.7,99.68,11.299999999999997,0.3199999999999932
71,55451,0.050093637691111935,0.002010127799001149,0.25736998550107326,90.92309539052496,99.77892925736235,9.076904609475037,0.22107074263765014,0.016601239040399052,0.0060995186969732785,0.27746449756622316,91.55,99.76,8.450000000000003,0.23999999999999488
72,56232,0.05000055858939314,0.0020196422572019922,0.25551512218277217,91.0431338028169,99.78593149807938,8.956866197183103,0.21406850192062166,0.015987563285098715,0.00630817291842904,0.39146503777503966,88.59,99.54,11.409999999999997,0.45999999999999375
73,57013,0.04920070302623793,0.001945326483967057,0.26266930897203816,90.83906850192062,99.78143005761844,9.160931498079378,0.21856994238156346,0.015924377805867772,0.006355294756069304,0.31309814019203186,90.17,99.78,9.829999999999998,0.21999999999999886
74,57794,0.049809973920658515,0.0019393473978079234,0.25861541425067547,90.89958786811779,99.77992957746478,9.100412131882209,0.22007042253521547,0.01597303038190125,0.005875677060169779,0.3044234250068665,90.59,99.74,9.409999999999997,0.2600000000000051
75,58575,0.04998310366299638,0.0020231333645907316,0.2556720814559127,90.96160771446863,99.78092989756722,9.038392285531373,0.2190701024327808,0.01708427811883817,0.0061557976303586535,0.29627037062644956,90.94,99.72,9.060000000000002,0.28000000000000114
76,59356,0.049803371160802704,0.0020060200392055146,0.2534567310204121,91.05563780409732,99.78743197823303,8.944362195902684,0.21256802176696965,0.016715505320555085,0.006244662461007477,0.2829917004942894,91.43,99.67,8.569999999999993,0.3299999999999983
77,60137,0.049875617790466384,0.0017846228981750723,0.25550746396851753,91.02362756081946,99.79893565941101,8.976372439180537,0.20106434058898515,0.017320033091648368,0.006458601374535044,0.2956073167324066,90.87,99.71,9.129999999999995,0.29000000000000625
78,60918,0.05039888887490872,0.0020876779446375965,0.25366942590238495,91.14966789372599,99.77942941741357,8.85033210627401,0.2205705825864328,0.017073801368664786,0.006125184381084078,0.34945342710018157,89.77,99.79,10.230000000000004,0.20999999999999375
79,61699,0.0497975031941862,0.001988419192090688,0.25167397852324036,91.14166533290653,99.78993277848912,8.858334667093473,0.21006722151088297,0.01718795071741578,0.0060885681468210405,0.2949504693031311,91.19,99.79,8.810000000000002,0.20999999999999375
80,62480,0.05022505303503762,0.002029302941394371,0.2517587999776292,91.11015524967989,99.80443741997439,8.889844750320108,0.19556258002560867,0.017488859261676763,0.0067290029707987595,0.2937335397720337,90.78,99.77,9.219999999999999,0.23000000000000398
81,63261,0.050193108303446164,0.0020881553923427373,0.2575708559682061,90.98111395646607,99.7834306978233,9.018886043533925,0.21656930217669412,0.016908170311314284,0.005897201550234655,0.2539166434049606,91.85,99.73,8.150000000000006,0.269999999999996
82,64042,0.05008471424234661,0.0019139263602438719,0.1581219982083949,94.55375720230474,99.90496959026889,5.4462427976952625,0.09503040973110899,0.01765679857533449,0.006036548857476301,0.17850518411397934,94.71,99.8,5.290000000000006,0.20000000000000284
83,64823,0.04873504803519548,0.0018879567462564584,0.13245697604747497,95.37251920614597,99.93247839308579,4.627480793854033,0.06752160691421238,0.01591918574776619,0.005992609983796526,0.17868130462765694,94.72,99.87,5.280000000000001,0.12999999999999545
84,65604,0.04838068384519765,0.0017636500003243225,0.12242863300553357,95.75314100512163,99.9419814340589,4.246858994878366,0.05801856594109722,0.016733146776818926,0.005926028938050483,0.1782373500943184,94.8,99.86,5.200000000000003,0.14000000000000057
85,66385,0.04804329530225063,0.0017165954531231243,0.11671907303523316,95.8831826184379,99.94348191421255,4.1168173815621,0.056518085787445216,0.016976916865938028,0.006221977768430285,0.17918896566033363,94.97,99.82,5.030000000000001,0.18000000000000682
86,67166,0.0481609724242617,0.0017448912509424892,0.1136847791236929,96.03673175416134,99.95448543533931,3.9632682458386626,0.04551456466069226,0.017214501739307574,0.0060904101960977935,0.1770713959097862,95.17,99.85,4.829999999999998,0.15000000000000568
87,67947,0.048479081421289184,0.0019464578274422815,0.10790706589989717,96.26330425736235,99.95448543533931,3.73669574263765,0.04551456466069226,0.01624135910325749,0.005824617519500149,0.1814583335518837,94.9,99.85,5.099999999999994,0.15000000000000568
88,68728,0.0481737130124804,0.0017018095326637337,0.10535811601867291,96.34983194622279,99.94148127400769,3.6501680537772074,0.05851872599231456,0.016119789925350504,0.0063481847192071806,0.1782842587172985,94.91,99.86,5.090000000000003,0.14000000000000057
89,69509,0.048332958306912116,0.0017908379607255573,0.1033653078240637,96.37934138924456,99.95748639564661,3.6206586107554415,0.042513604353388246,0.016110758872548488,0.006047409810837667,0.18346464017629624,94.82,99.91,5.180000000000007,0.09000000000000341
90,70290,0.04835074323392861,0.001796904355096756,0.1008290148622782,96.51338428297055,99.95498559539053,3.4866157170294514,0.04501440460947492,0.016075243615800407,0.0061883592301872885,0.179842859724164,95.1,99.86,4.900000000000006,0.14000000000000057
91,71071,0.048353805432093735,0.0017707998102361505,0.09684836013044651,96.60741437259924,99.94948383482715,3.392585627400763,0.0505161651728514,0.016897282023338754,0.006091160379397642,0.184278522503376,95.08,99.84,4.920000000000002,0.1599999999999966
92,71852,0.04855575848480498,0.0017657301337404533,0.09688022108355039,96.64492637644047,99.95948703585147,3.3550736235595338,0.040512964148533115,0.016580215684927194,0.006156792306596307,0.17922625164091588,95.14,99.86,4.859999999999999,0.14000000000000057
93,72633,0.04822396407817298,0.0017573082492843021,0.09324427430306903,96.7434579065301,99.96698943661971,3.2565420934699034,0.033010563380287294,0.016228615098698124,0.0060070092511025205,0.18249180169701576,94.9,99.85,5.099999999999994,0.15000000000000568
94,73414,0.048642345030390194,0.0017480044297769036,0.09121744646887545,96.8414892765685,99.96548895646607,3.1585107234315046,0.03451104353392509,0.016329792654438385,0.006182394209940722,0.18688240241706372,94.82,99.88,5.180000000000007,0.12000000000000455
95,74195,0.048310242602828214,0.001815464066176958,0.09192994779760492,96.81548095390525,99.96548895646607,3.1845190460947492,0.03451104353392509,0.016293969123986115,0.006167855232384554,0.1845990815281868,94.85,99.87,5.150000000000006,0.12999999999999545
96,74976,0.04846337968042352,0.001810117811918564,0.09194400483711351,96.78247039052496,99.9664892765685,3.2175296094750365,0.03351072343150463,0.01629182487536388,0.005981392161861347,0.1854160632610321,94.86,99.87,5.140000000000001,0.12999999999999545
97,75757,0.048326003261473356,0.0018907756414669882,0.08737926160566098,96.96502880921895,99.96598911651729,3.03497119078105,0.034010883482707754,0.01637136708399293,0.005942077393744402,0.18243331677913666,94.98,99.85,5.019999999999996,0.15000000000000568
98,76538,0.04854970613301335,0.0017771067601007322,0.087322977527728,96.99553857234315,99.96748959667093,3.0044614276568495,0.03251040332906996,0.016178279925303855,0.006389999085930503,0.1876780121386051,94.95,99.86,5.049999999999997,0.14000000000000057
99,77319,0.0483932714914085,0.0018031902410919932,0.08454582430946996,97.03905249679897,99.9724911971831,2.9609475032010266,0.027508802816896605,0.01660668166579714,0.005978587326730133,0.18942946701645852,94.91,99.83,5.090000000000003,0.1700000000000017
100,78100,0.04825918836263932,0.0017090283343795015,0.08551819032241761,96.99953985275287,99.96548895646607,3.000460147247125,0.03451104353392509,0.015619429813069144,0.00588401563607963,0.18898572497367858,94.98,99.88,5.019999999999996,0.12000000000000455
