epoch,steps,training step,training data,training loss,training prec1,training prec5,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation error1,validation error5
21,4095,0.04945818216372759,0.005316645059830104,0.3087171128162971,89.23277243589743,99.7255608974359,10.76722756410257,0.2744391025641022,0.033217817544937134,0.022415918111801148,0.5243377270221711,84.03,99.03,15.969999999999999,0.9699999999999989
22,4290,0.04938573348216521,0.004843951494265825,0.3026540545316843,89.46514423076923,99.71754807692308,10.534855769230774,0.2824519230769198,0.03347676396369934,0.02181342840194702,0.4419430893421173,85.66,99.45,14.340000000000003,0.5499999999999972
23,4485,0.049295526895767605,0.004716959977761293,0.29486096913997945,89.78165064102564,99.74759615384616,10.218349358974365,0.2524038461538396,0.0344330906867981,0.02295464277267456,0.46991782636642454,85.0,99.48,15.0,0.519999999999996
24,4680,0.04950102781638121,0.0049591247852032,0.2841965025816208,90.20232371794872,99.74759615384616,9.797676282051285,0.2524038461538396,0.03145312070846558,0.021044832468032838,0.5931599773645401,81.43,99.03,18.569999999999993,0.9699999999999989
25,4875,0.04962239632239709,0.005219356830303485,0.27717580176316775,90.20232371794872,99.78565705128206,9.797676282051285,0.2143429487179418,0.03397173285484314,0.022724705934524535,0.4695274389266968,85.18,99.33,14.819999999999993,0.6700000000000017
26,5070,0.04920496940612793,0.004800943227914663,0.27641269136697816,90.33653846153847,99.79166666666667,9.663461538461533,0.2083333333333286,0.033932560682296754,0.022131961584091187,0.4480539783477783,85.62,99.44,14.379999999999995,0.5600000000000023
27,5265,0.04975445331671299,0.005209044921092498,0.26361475327076056,90.79527243589743,99.79166666666667,9.20472756410257,0.2083333333333286,0.034658753871917726,0.021876364946365356,0.4852289868354797,85.07,99.33,14.930000000000007,0.6700000000000017
28,5460,0.050033811422494745,0.00556333370697804,0.25451616522593373,91.16786858974359,99.8076923076923,8.832131410256409,0.1923076923076934,0.03731448650360107,0.025894665718078615,0.43720512199401856,86.5,99.47,13.5,0.5300000000000011
29,5655,0.04913482421483749,0.00515899413671249,0.24801744673496637,91.46834935897436,99.8016826923077,8.531650641025635,0.1983173076923066,0.03425349593162537,0.02282102108001709,0.571814378452301,82.58,99.35,17.42,0.6500000000000057
30,5850,0.04881437252729367,0.0045888313880333535,0.24318580329418182,91.4423076923077,99.84775641025641,8.557692307692307,0.1522435897435912,0.03270555734634399,0.020962554216384887,0.4647209418296814,85.45,99.47,14.549999999999997,0.5300000000000011
31,6045,0.049195453448173325,0.004608969810681466,0.24091034325269553,91.46434294871794,99.81770833333333,8.535657051282058,0.1822916666666714,0.031683480739593504,0.02050967812538147,0.4224216099739075,86.97,99.45,13.030000000000001,0.5499999999999972
32,6240,0.04934302232204339,0.005099961696526943,0.22650020596308587,92.18349358974359,99.85777243589743,7.816506410256409,0.1422275641025692,0.03524972796440125,0.022626155614852907,0.5033842791080475,84.05,99.5,15.950000000000003,0.5
33,6435,0.04933160635141226,0.004674734213413336,0.2247420595242427,92.08733974358974,99.86578525641026,7.912660256410263,0.1342147435897374,0.033840489387512204,0.0228396475315094,0.5382563541412354,84.09,99.11,15.909999999999997,0.8900000000000006
34,6630,0.04891581046275603,0.004870220331045298,0.2242638763708946,92.11538461538461,99.82371794871794,7.884615384615387,0.1762820512820582,0.03327727913856506,0.022397971153259276,0.4557705726623535,85.72,99.38,14.280000000000001,0.6200000000000045
35,6825,0.04924190961397611,0.004756517899342072,0.21816913000284097,92.18149038461539,99.86578525641026,7.818509615384613,0.1342147435897374,0.033962291479110715,0.023304831981658936,0.4377407697439194,86.04,99.5,13.959999999999994,0.5
36,7020,0.049048539919730946,0.004701757431030273,0.20983249667363288,92.6161858974359,99.86778846153847,7.383814102564102,0.132211538461533,0.03306092023849487,0.02092881202697754,0.5012475557327271,85.58,99.36,14.420000000000002,0.6400000000000006
37,7215,0.04953566575661684,0.005131933016654773,0.20961740215619404,92.68629807692308,99.89783653846153,7.31370192307692,0.102163461538467,0.032355624437332156,0.020562893152236937,0.41567980816364286,87.18,99.58,12.819999999999993,0.4200000000000017
38,7410,0.04900648655035557,0.004798521139682868,0.20977676816475696,92.71834935897436,99.8858173076923,7.281650641025635,0.1141826923076934,0.03116610050201416,0.02034327983856201,0.49820007653236387,85.69,99.51,14.310000000000002,0.4899999999999949
39,7605,0.049825659776345274,0.00496060909369053,0.19607063241494008,93.05488782051282,99.89783653846153,6.945112179487182,0.102163461538467,0.033069533109664914,0.020456886291503905,0.5436719191551208,84.93,99.12,15.069999999999993,0.8799999999999955
40,7800,0.049865102767944335,0.005377292633056641,0.19346585942384525,93.15705128205128,99.90384615384616,6.842948717948715,0.0961538461538396,0.03414216637611389,0.02289506196975708,0.5122767478466034,84.98,99.28,15.019999999999996,0.7199999999999989
41,7995,0.04902528738364195,0.004601798913417718,0.1918629684127294,93.15504807692308,99.921875,6.84495192307692,0.078125,0.03267148733139038,0.0216580867767334,0.43016718521118164,87.75,99.43,12.25,0.5699999999999932
42,8190,0.04979999615595891,0.0051160421126928085,0.1827179613785866,93.65184294871794,99.90384615384616,6.348157051282058,0.0961538461538396,0.032808393239974976,0.020519131422042848,0.5161464520454406,85.1,99.44,14.900000000000006,0.5600000000000023
43,8385,0.04888558999086038,0.004504867700430063,0.18216471924231603,93.62179487179488,99.90384615384616,6.378205128205124,0.0961538461538396,0.03250793218612671,0.021075725555419922,0.4473829244852066,86.72,99.51,13.280000000000001,0.4899999999999949
44,8580,0.050003700989943285,0.005135440826416015,0.1792635147770246,93.68589743589743,99.91586538461539,6.314102564102569,0.0841346153846132,0.03329324722290039,0.021562105417251586,0.41513918027877805,87.65,99.49,12.349999999999994,0.5100000000000051
45,8775,0.049450978254660584,0.005153007996387971,0.1794908079963464,93.6358173076923,99.90584935897436,6.364182692307693,0.0941506410256352,0.03449485898017883,0.02229083776473999,0.4494440997838974,87.16,99.54,12.840000000000003,0.45999999999999375
46,8970,0.04948280896895971,0.005033014982174604,0.17575189348978873,93.73798076923077,99.9198717948718,6.262019230769226,0.0801282051282044,0.03610451221466064,0.024433255195617676,0.4366313397884369,87.15,99.52,12.849999999999994,0.480000000000004
47,9165,0.04996551611484625,0.005213116376827925,0.17266418983538945,93.82011217948718,99.93790064102564,6.179887820512818,0.062099358974364804,0.03424091339111328,0.022726404666900634,0.4749227424621582,86.63,99.24,13.370000000000005,0.7600000000000051
48,9360,0.04876922460702749,0.0050330064235589445,0.16429228159861686,94.23477564102564,99.93589743589743,5.765224358974365,0.0641025641025692,0.03486531376838684,0.02343721389770508,0.4584230021238327,87.09,99.48,12.909999999999997,0.519999999999996
49,9555,0.05004892471509102,0.005200662368383163,0.17070916623641283,93.91826923076923,99.92788461538461,6.081730769230774,0.0721153846153868,0.03352364301681519,0.022455602884292603,0.39291119484901427,88.12,99.5,11.879999999999995,0.5
50,9750,0.04934317148648776,0.0049358722491142076,0.16406405117267217,94.296875,99.9198717948718,5.703125,0.0801282051282044,0.03474550247192383,0.022759890556335448,0.4623430862903595,86.85,99.35,13.150000000000006,0.6500000000000057
51,9945,0.050227093085264546,0.005106488252297426,0.15612292136901465,94.54126602564102,99.94190705128206,5.458733974358978,0.058092948717941795,0.03512307405471802,0.02316356301307678,0.4101734812736511,87.99,99.62,12.010000000000005,0.37999999999999545
52,10140,0.04944636882879795,0.004972446881807768,0.15923217943845652,94.2568108974359,99.94791666666667,5.743189102564102,0.052083333333328596,0.03425870537757873,0.022587502002716066,0.45589374055862425,87.09,99.53,12.909999999999997,0.46999999999999886
53,10335,0.04893817290281638,0.005000087542411609,0.15960251165506167,94.41907051282051,99.9599358974359,5.580929487179489,0.0400641025641022,0.03469547629356384,0.022068148851394652,0.4063954726934433,87.86,99.53,12.14,0.46999999999999886
54,10530,0.04995865210508689,0.005141426966740535,0.15164336145688326,94.62339743589743,99.94591346153847,5.376602564102569,0.054086538461532996,0.03660385608673096,0.025715774297714232,0.418631698513031,87.92,99.61,12.079999999999998,0.39000000000000057
55,10725,0.050269367755987705,0.0052746895032051285,0.14991404578471795,94.77564102564102,99.94991987179488,5.224358974358978,0.0500801282051242,0.03377131223678589,0.02202666997909546,0.503338490486145,86.65,99.52,13.349999999999994,0.480000000000004
56,10920,0.049932066599527994,0.00549169931656275,0.15278650927237974,94.63741987179488,99.94391025641026,5.362580128205124,0.056089743589737395,0.034101837873458864,0.020800620317459106,0.42107714958190917,87.84,99.53,12.159999999999997,0.46999999999999886
57,11115,0.04939118042970315,0.004862716870430188,0.14295653150631832,94.82772435897436,99.94190705128206,5.172275641025635,0.058092948717941795,0.03192024827003479,0.02031899690628052,0.4890808937907219,86.54,99.5,13.459999999999994,0.5
58,11310,0.04924953900850736,0.004653764382386819,0.14924871489787714,94.78565705128206,99.94591346153847,5.214342948717942,0.054086538461532996,0.03216593861579895,0.020786499977111815,0.42025106439590454,87.17,99.6,12.829999999999998,0.4000000000000057
59,11505,0.04824931438152607,0.004611790485871144,0.1416387928219942,95.03004807692308,99.93990384615384,4.96995192307692,0.060096153846160405,0.031294476985931394,0.020457696914672852,0.41960585534572603,87.65,99.58,12.349999999999994,0.4200000000000017
60,11700,0.04848681474343324,0.004826595844366612,0.1462622466377723,94.8016826923077,99.94991987179488,5.198317307692307,0.0500801282051242,0.031170415878295898,0.020023345947265625,0.535688656783104,84.67,99.6,15.329999999999998,0.4000000000000057
61,11895,0.0481929069910294,0.004715934166541466,0.14014251342950723,94.97796474358974,99.9639423076923,5.022035256410263,0.0360576923076934,0.031998318433761594,0.021424764394760133,0.44238020086288454,87.13,99.58,12.870000000000005,0.4200000000000017
62,12090,0.048732281953860555,0.005092898393288637,0.1401068724118746,94.9599358974359,99.9599358974359,5.040064102564102,0.0400641025641022,0.03136667609214783,0.0206426203250885,0.44002615694999697,87.72,99.51,12.280000000000001,0.4899999999999949
63,12285,0.04901580810546875,0.005095239786001352,0.13249044284606593,95.36057692307692,99.95592948717949,4.63942307692308,0.044070512820511,0.0306299090385437,0.019632989168167116,0.4691915870666504,87.14,99.56,12.86,0.4399999999999977
64,12480,0.048775356243818235,0.005012403390346429,0.13668533926590895,95.06209935897436,99.9639423076923,4.937900641025635,0.0360576923076934,0.032102012634277345,0.02103918194770813,0.46942486770153047,86.52,99.59,13.480000000000004,0.4099999999999966
65,12675,0.04798686198699169,0.004504477672087841,0.13731031521008566,95.11217948717949,99.9579326923077,4.887820512820511,0.0420673076923066,0.03268363475799561,0.021817737817764284,0.510243653011322,86.7,99.41,13.299999999999997,0.5900000000000034
66,12870,0.048261438271938226,0.004582627614339193,0.1329527889497769,95.3505608974359,99.9619391025641,4.649439102564102,0.0380608974358978,0.0331484317779541,0.0221693217754364,0.4715973940372467,87.22,99.5,12.780000000000001,0.5
67,13065,0.04880194052671775,0.004636521217150566,0.12844593494366377,95.41666666666667,99.96794871794872,4.583333333333329,0.0320512820512846,0.03187658786773682,0.021012669801712035,0.5562310773849487,85.61,99.49,14.39,0.5100000000000051
68,13260,0.049265599862123144,0.0050956065838153545,0.12894271742074917,95.4266826923077,99.9639423076923,4.573317307692307,0.0360576923076934,0.03264428973197937,0.02215675115585327,0.48039045658111573,87.52,99.44,12.480000000000004,0.5600000000000023
69,13455,0.04808850043859237,0.0046184821006579274,0.1298415318895609,95.47275641025641,99.9619391025641,4.527243589743591,0.0380608974358978,0.03158937096595764,0.01997908353805542,0.44648701972961424,88.47,99.51,11.530000000000001,0.4899999999999949
70,13650,0.04853826425014398,0.004975137955103165,0.13059292962917915,95.42267628205128,99.97395833333333,4.577323717948715,0.026041666666671404,0.03202270865440369,0.020676034688949584,0.6647517737627029,83.5,99.5,16.5,0.5
71,13845,0.049268145438952325,0.00504755607018104,0.12140972215013626,95.71915064102564,99.96594551282051,4.280849358974365,0.034054487179489,0.03189839124679565,0.02108533978462219,0.45796318521499635,88.07,99.64,11.930000000000007,0.35999999999999943
72,14040,0.04818822298294459,0.00474554697672526,0.12323614335977114,95.5869391025641,99.97796474358974,4.413060897435898,0.022035256410262605,0.03149330019950867,0.020334911346435548,0.4681561332702637,87.75,99.54,12.25,0.45999999999999375
73,14235,0.04840579155163887,0.004585593785995092,0.1273036947617164,95.46274038461539,99.9619391025641,4.537259615384613,0.0380608974358978,0.031100535392761232,0.02049930691719055,0.36804649186134336,89.43,99.67,10.569999999999993,0.3299999999999983
74,14430,0.04877207584870167,0.005125499382997171,0.12155940987360783,95.69511217948718,99.97395833333333,4.304887820512818,0.026041666666671404,0.030907565355300905,0.02030463218688965,0.40309164670705794,88.59,99.49,11.409999999999997,0.5100000000000051
75,14625,0.048864338948176454,0.004954215807792468,0.11870932812109972,95.84334935897436,99.97996794871794,4.156650641025635,0.020032051282058205,0.03173090815544129,0.02143891453742981,0.46405504615306853,88.15,99.52,11.849999999999994,0.480000000000004
76,14820,0.04824982423048753,0.004761785115951146,0.12170090665801978,95.76722756410257,99.9619391025641,4.232772435897431,0.0380608974358978,0.03310169577598572,0.020389252901077272,0.4489958656311035,88.16,99.5,11.840000000000003,0.5
77,15015,0.04806948197193635,0.004591466218997271,0.11890764282299922,95.79527243589743,99.97796474358974,4.204727564102569,0.022035256410262605,0.03311513066291809,0.021088624000549318,0.5078863445281983,87.27,99.5,12.730000000000004,0.5
78,15210,0.04842824446849334,0.004474623998006185,0.11606842753214713,95.83533653846153,99.9639423076923,4.164663461538467,0.0360576923076934,0.03296788334846497,0.02258722186088562,0.5496336108207702,86.81,99.42,13.189999999999998,0.5799999999999983
79,15405,0.049038218229244916,0.004975256553063026,0.11890241595414969,95.74919871794872,99.97395833333333,4.250801282051285,0.026041666666671404,0.03242641091346741,0.020260876417160033,0.3776780776023865,88.94,99.74,11.060000000000002,0.2600000000000051
80,15600,0.04890767121926332,0.004731519405658429,0.11486697065142484,95.96754807692308,99.9619391025641,4.03245192307692,0.0380608974358978,0.03555431365966797,0.02402595281600952,0.5163994427680969,86.05,99.64,13.950000000000003,0.35999999999999943
81,15795,0.048543889705951394,0.004724608934842623,0.11716161249921872,95.7792467948718,99.97395833333333,4.220753205128204,0.026041666666671404,0.03155842423439026,0.020340996980667114,0.45519558968544005,88.25,99.65,11.75,0.3499999999999943
82,15990,0.048305611732678534,0.004571270331358298,0.06386866765335585,97.86258012820512,99.99399038461539,2.137419871794876,0.006009615384613198,0.03208385109901428,0.02019084095954895,0.2986857829928398,91.86,99.74,8.14,0.2600000000000051
83,16185,0.04867404791025015,0.004629979989467523,0.043252440876303574,98.65584935897436,99.99399038461539,1.3441506410256352,0.006009615384613198,0.032832002639770506,0.021731436252593994,0.3002809198260307,91.97,99.77,8.030000000000001,0.23000000000000398
84,16380,0.049390296446971405,0.0051672067397680035,0.036547658391869985,98.93028846153847,99.9979967948718,1.069711538461533,0.0020032051282043994,0.031715327501297,0.020187568664550782,0.3061713599085808,91.96,99.73,8.040000000000006,0.269999999999996
85,16575,0.048208972735282705,0.004692884591909556,0.0314278508321597,99.08052884615384,99.9979967948718,0.9194711538461604,0.0020032051282043994,0.03055771589279175,0.019969940185546875,0.31072590654492377,92.08,99.72,7.920000000000002,0.28000000000000114
86,16770,0.04827056786952875,0.0045960206251878,0.02853142090428334,99.1005608974359,99.9979967948718,0.8994391025641022,0.0020032051282043994,0.032420885562896726,0.02156219482421875,0.312628912460804,91.95,99.75,8.049999999999997,0.25
87,16965,0.04837920237810184,0.004632697961269281,0.025536714374828032,99.27884615384616,99.9979967948718,0.7211538461538396,0.0020032051282043994,0.031438201665878296,0.020051926374435425,0.31776162211894987,92.0,99.73,8.0,0.269999999999996
88,17160,0.04894663737370418,0.004613274794358474,0.024152709037447588,99.30288461538461,100.0,0.6971153846153868,0.0,0.031570655107498166,0.020223981142044066,0.32306931771039965,91.83,99.76,8.170000000000002,0.23999999999999488
89,17355,0.048232302298912635,0.00441893430856558,0.023588087030041675,99.31089743589743,99.99399038461539,0.6891025641025692,0.006009615384613198,0.03246544003486633,0.02166990041732788,0.3218572644114494,91.93,99.75,8.069999999999993,0.25
90,17550,0.048727525808872324,0.004693042314969576,0.02085686686138312,99.36899038461539,99.9979967948718,0.6310096153846132,0.0020032051282043994,0.0316908061504364,0.01993107795715332,0.32982185834646227,91.97,99.74,8.030000000000001,0.2600000000000051
91,17745,0.04837228334867037,0.004586455760857998,0.019218935342266773,99.46915064102564,100.0,0.5308493589743648,0.0,0.03154776096343994,0.02106148600578308,0.332249486720562,91.78,99.72,8.219999999999999,0.28000000000000114
92,17940,0.04843904910943447,0.004495491125644782,0.0186138779283143,99.4911858974359,100.0,0.5088141025641022,0.0,0.031169015169143676,0.020680183172225954,0.3358710197299719,91.95,99.74,8.049999999999997,0.2600000000000051
93,18135,0.04843049293909318,0.004777252979767628,0.01726576244721237,99.50721153846153,100.0,0.492788461538467,0.0,0.032920563220977785,0.02277650237083435,0.34138319958895447,91.82,99.77,8.180000000000007,0.23000000000000398
94,18330,0.048835168740688224,0.005029628215691982,0.016053506843029308,99.55729166666667,100.0,0.4427083333333286,0.0,0.0306394100189209,0.020165461301803588,0.3411417586386204,92.0,99.74,8.0,0.2600000000000051
95,18525,0.04843898675380609,0.004624221263787686,0.01549350866713585,99.5693108974359,100.0,0.4306891025641022,0.0,0.029791158437728883,0.01907159686088562,0.3448705788433552,91.98,99.76,8.019999999999996,0.23999999999999488
96,18720,0.04804584063016451,0.004494925034351838,0.016185204602348117,99.54326923076923,100.0,0.4567307692307736,0.0,0.034705650806427,0.022673255205154418,0.3468783869981766,91.81,99.76,8.189999999999998,0.23999999999999488
97,18915,0.04837087239974584,0.004689924533550556,0.014762905495575605,99.58133012820512,100.0,0.4186698717948758,0.0,0.03217406272888183,0.020339345932006835,0.3533809556275606,91.9,99.74,8.099999999999994,0.2600000000000051
98,19110,0.04794985697819636,0.004401184962346004,0.013586972430587197,99.62339743589743,99.9979967948718,0.3766025641025692,0.0020032051282043994,0.03235664963722229,0.022135889530181883,0.3583464336156845,91.77,99.76,8.230000000000004,0.23999999999999488
99,19305,0.04930519446348532,0.005098181504469651,0.013660838524213969,99.62940705128206,99.9979967948718,0.3705929487179418,0.0020032051282043994,0.031176525354385375,0.02031768560409546,0.35905291644632814,91.88,99.77,8.120000000000005,0.23000000000000398
100,19500,0.048916009756234974,0.004973259950295472,0.013038247676852804,99.64142628205128,100.0,0.3585737179487154,0.0,0.03195084929466248,0.02129758596420288,0.35871345485299827,91.91,99.73,8.090000000000003,0.269999999999996
